industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Utilities,90000000.0,90000000.0,28/11/2017 00:00:00,2511000000000.0,Ba Ria - Vung Tau Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,BWS
Industrials,3012040.0,3012040.0,25/11/2009 00:00:00,32530032000.0,Haiphong Packing VICEM Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,BXH
Industrials,4850000.0,4850000.0,26/12/2016 00:00:00,19400000000.0,Bridge Joint Stock Company No.12,Construction & Materials,Heavy Construction,Construction & Materials,C12
Financials,19336371.0,19336371.0,01/11/2016 00:00:00,204966711100.0,Century 21 Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,C21
Consumer Goods,3550000.0,3550000.0,24/05/2018 00:00:00,42600000000.0,22 Joint Stock Company,Food Producers,Food Products,Food & Beverage,C22
Industrials,15030145.0,15030145.0,30/11/2012 00:00:00,275803160750.0,CIC39 Corporation,Construction & Materials,Building Materials & Fixtures,Construction & Materials,C32
Industrials,27529504.0,27529504.0,30/03/2011 00:00:00,239417149440.0,Construction Joint Stock Company 47,Construction & Materials,Heavy Construction,Construction & Materials,C47
Industrials,224718202.0,224718202.0,10/12/2018 00:00:00,2120440954072.0,Cienco4 Group Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,C4G
Industrials,60000000.0,60000000.0,21/04/2017 00:00:00,348000000000.0,1369 Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,C69
Industrials,5312920.0,5312920.0,19/11/2007 00:00:00,13930476240.0,Engineering Construction Joint Stock Company No 492,Construction & Materials,Heavy Construction,Construction & Materials,C92
Consumer Services,45745876.0,45745876.0,06/09/2019 00:00:00,759381541600.0,Vietnam Television Cable Joint Stock Company,Media,Broadcasting & Entertainment,Media,CAB
Consumer Goods,8799927.0,8799927.0,01/11/2012 00:00:00,14393549484.0,Cadovimex Seafood Import-Export And Processing Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,CAD
Industrials,13800000.0,13800000.0,04/12/2017 00:00:00,109020000000.0,An Giang Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CAG
Consumer Goods,5000000.0,5000000.0,22/10/2001 00:00:00,243500000000.0,Halong Canned Food Joint Stock Corporation,Food Producers,Food Products,Food & Beverage,CAN
Basic Materials,7853968.0,7853968.0,09/01/2008 00:00:00,569412680000.0,Yen Bai Joint Stock Forest Agricultural Products And Foodstuffs Company,Forestry & Paper,Paper,Basic Resources,CAP
Industrials,3200000.0,3200000.0,13/07/2022 00:00:00,87328000000.0,Tri Viet Education Group Joint Stock Company,Support Services,Business Training & Employment Agencies,Industrial Goods & Services,CAR
Consumer Goods,9748579.0,9748579.0,23/03/2018 00:00:00,191145694300.0,Ca Mau Joint Stock Seafoods Company,Food Producers,Farming & Fishing,Food & Beverage,CAT
Industrials,57600000.0,57600000.0,08/12/2014 00:00:00,2874471500000.0,Vietnam Electric Cable Corporation,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,CAV
Basic Materials,43006366.0,43006366.0,28/09/2017 00:00:00,292443288800.0,Cao Bang Cast Iron and Steel Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,CBI
Consumer Goods,3527925.0,3527925.0,20/06/2017 00:00:00,178629426525.0,Cao Bang Sugar Joint Stock Company,Food Producers,Food Products,Food & Beverage,CBS
Industrials,328934469.0,328934469.0,20/07/2017 00:00:00,4008879361800.0,Construction Corporation No.1 Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,CC1
Industrials,64000000.0,64000000.0,28/07/2017 00:00:00,1312000000000.0,Investment and Construction Joint Stock Company No.4,Construction & Materials,Heavy Construction,Construction & Materials,CC4
Consumer Goods,15092326.0,15092326.0,26/12/2019 00:00:00,233478289000.0,Can Tho Import Export Seafood Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,CCA
Utilities,17743865.0,17743865.0,15/04/2010 00:00:00,499921492500.0,Cuchi Commercial and Industrial Developing Investment Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,CCI
Financials,53199579.0,53199579.0,03/03/2011 00:00:00,276637810800.0,Cuu Long Petro Urban Development And Investment Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,CCL
Industrials,6199900.0,6199900.0,18/09/2008 00:00:00,311854768800.0,Can Tho Mineral And Cement Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,CCM
Industrials,2400000.0,2400000.0,16/03/2017 00:00:00,40080000000.0,Hai Phong Cua Cam Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CCP
Industrials,24501817.0,24501817.0,24/09/2015 00:00:00,300779489100.0,Cam Ranh Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CCR
Industrials,28480000.0,28480000.0,30/06/2017 00:00:00,338912000000.0,Can Tho Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CCT
Industrials,1800000.0,1800000.0,09/01/2017 00:00:00,58500000000.0,VCC Engineering Consultants Joint - Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,CCV
Industrials,21988716.0,21988716.0,01/11/2007 00:00:00,401294067000.0,Chuong Duong Corporation,Construction & Materials,Heavy Construction,Construction & Materials,CDC
Industrials,3464995.0,3464995.0,27/02/2017 00:00:00,11434206300.0,CauDuong Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,CDG
Industrials,2000000.0,2000000.0,23/06/2016 00:00:00,5200000000.0,Hai Phong Public Works and Tourism Services Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,CDH
Industrials,99000000.0,99000000.0,30/11/2016 00:00:00,2841300000000.0,DaNang Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CDN
Industrials,31504975.0,31504975.0,09/03/2015 00:00:00,40168843125.0,Consultancy Design and Urban Development Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,CDO
Health Care,18270000.0,18270000.0,13/07/2018 00:00:00,217813665600.0,Codupha Central Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,CDP
Industrials,2133271.0,2133271.0,26/06/2017 00:00:00,13866261500.0,Dong Nai Rubber Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,CDR
Industrials,6000000.0,6000000.0,10/04/2017 00:00:00,54000000000.0,Construction And Industry Equipment Joint Stock Company - CIE1,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,CE1
Industrials,3800000.0,3800000.0,17/05/2017 00:00:00,9500000000.0,Construction and Industry Equipment Group Corporation,Construction & Materials,Heavy Construction,Construction & Materials,CEG
Consumer Services,21712440.0,21712440.0,15/06/2018 00:00:00,74104557720.0,CENCON Vietnam Joint Stock Company,General Retailers,Broadline Retailers,Retail,CEN
Financials,257339985.0,257339985.0,29/09/2014 00:00:00,4580651733000.0,CEO Group Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,CEO
Consumer Goods,6050000.0,6050000.0,28/07/2017 00:00:00,19360000000.0,HTC Holding Joint Stock Company,Personal Goods,Personal Products,Personal & Household Goods,CET
Industrials,2000000.0,2000000.0,25/01/2021 00:00:00,19800000000.0,CFM Investment Joint Stock Company,Support Services,Business Training & Employment Agencies,Industrial Goods & Services,CFM
Consumer Goods,8096000.0,8096000.0,03/06/2019 00:00:00,192280000000.0,Thang Loi Coffee Joint Stock Company,Beverages,Soft Drinks,Food & Beverage,CFV
Industrials,9499956.0,9499956.0,21/06/2017 00:00:00,23749890000.0,Vinaceglass Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,CGV
Industrials,3732450.0,3732450.0,14/06/2017 00:00:00,14567752350.0,Hanoi Construction Joint Stock Company No.5,Construction & Materials,Heavy Construction,Construction & Materials,CH5
Industrials,6731596.0,6731596.0,16/02/2017 00:00:00,19521628400.0,Cam Ha Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,CHC
Utilities,146912668.0,146912668.0,29/09/2016 00:00:00,3320226296800.0,Central Hydropower Joint Stock Company,Electricity,Conventional Electricity,Utilities,CHP
Utilities,28400000.0,28400000.0,12/01/2017 00:00:00,238560000000.0,Ho Chi Minh City Public Lighting Joint Stock Company,"Gas, Water & Multi-utilities",Multiutilities,Utilities,CHS
Industrials,2700000.0,2700000.0,01/07/2011 00:00:00,32129071800.0,No.5 Construction Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,CI5
Industrials,19709904.0,19709904.0,29/11/2017 00:00:00,190344678600.0,Cam Ranh International Airport Services Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CIA
Industrials,1082000.0,1082000.0,14/07/2005 00:00:00,7149450000.0,Contruction and Infrastructure Development Joint Stock Corporation,Construction & Materials,Heavy Construction,Construction & Materials,CID
Industrials,31539947.0,31539947.0,19/07/2011 00:00:00,118274801250.0,COMA 18 Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,CIG
Industrials,284012369.0,284012369.0,18/05/2006 00:00:00,3253665644700.0,Ho Chi Minh City Infrastructure Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,CII
Industrials,4545000.0,4545000.0,27/09/2017 00:00:00,8621865000.0,Construction and Industrial Production Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,CIP
Industrials,4000000.0,4000000.0,14/12/2006 00:00:00,120000000000.0,Central Area Electrical Mechanical Joint Stock Company,Electronic & Electrical Equipment,Electronic Equipment,Industrial Goods & Services,CJC
Industrials,3286404.0,3286404.0,17/10/2018 00:00:00,98592120000.0,An Giang Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,CKA
Industrials,31000000.0,31000000.0,21/05/2015 00:00:00,682000000000.0,Dong Anh Licogi Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,CKD
Financials,95259361.0,95259361.0,25/03/2020 00:00:00,1905187220000.0,Kien Giang Construction Investment Consultancy Corporation,Real Estate Investment & Services,Real Estate Services,Real Estate,CKG
Technology,4050000.0,4050000.0,11/03/2010 00:00:00,77832800000.0,CokyVina Joint Stock Company,Technology Hardware & Equipment,Telecommunications Equipment,Technology,CKV
Consumer Goods,26207583.0,26207583.0,16/11/2006 00:00:00,838642656000.0,Cat Loi Joint Stock Company,Tobacco,Tobacco,Personal & Household Goods,CLC
Financials,21150000.0,21150000.0,09/08/2010 00:00:00,23265000000.0,Cotec Investment and Land - house Development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,CLG
Industrials,12000000.0,12000000.0,07/06/2016 00:00:00,350400000000.0,La Hien Cement Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,CLH
Industrials,34000000.0,34000000.0,08/07/2014 00:00:00,853400000000.0,Cat Lai Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CLL
Basic Materials,11000000.0,11000000.0,15/04/2016 00:00:00,541200000000.0,Vinacomin - Coal Import Export Joint Stock Company,Mining,Coal,Basic Resources,CLM
Utilities,13000000.0,13000000.0,11/01/2011 00:00:00,312650000000.0,ChoLon Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,CLW
Consumer Goods,86600000.0,86600000.0,01/03/2017 00:00:00,1094883800000.0,Cho Lon Investment And Import Export Corporation (CHOLIMEX),Food Producers,Food Products,Food & Beverage,CLX
Consumer Goods,4561050.0,4561050.0,11/12/2006 00:00:00,24629670000.0,CMC Investment Joint Stock Company,Automobiles & Parts,Automobiles,Automobiles & Parts,CMC
Industrials,15000000.0,15000000.0,05/07/2019 00:00:00,179520000000.0,Construction Materials and Interior Decoration Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,CMD
Consumer Goods,8100000.0,8100000.0,30/11/2016 00:00:00,1579500000000.0,Cholimex Food Joint Stock Company,Food Producers,Food Products,Food & Beverage,CMF
Technology,150001432.0,150001432.0,22/01/2010 00:00:00,6023841280000.0,CMC Corporation,Software & Computer Services,Computer Services,Technology,CMG
Industrials,15002500.0,15002500.0,23/06/2010 00:00:00,40000000000.0,CMISTONE Vietnam Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,CMI
Industrials,1432578.0,1432578.0,21/10/2015 00:00:00,13609491000.0,Mao Khe - Vinacomin Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,CMK
Consumer Goods,56950000.0,56950000.0,08/11/2022 00:00:00,463573000000.0,CAMIMEX JOINT STOCK COMPANY,Food Producers,Food Products,Food & Beverage,CMM
Consumer Goods,4800000.0,4800000.0,10/07/2017 00:00:00,318945600000.0,Colusa - Miliket Foodstuff Joint Stock Company,Food Producers,Food Products,Food & Beverage,CMN
Industrials,32405415.0,32405415.0,15/02/2016 00:00:00,262483861500.0,ChanMay Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CMP
Industrials,25452500.0,25452500.0,29/11/2010 00:00:00,167986500000.0,CMH Viet Nam Group Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,CMS
Technology,8000000.0,8000000.0,11/03/2010 00:00:00,90244472000.0,Information and Networking technology Joint stock Company,Software & Computer Services,Software,Technology,CMT
Consumer Services,18155868.0,18155868.0,21/06/2010 00:00:00,196083374400.0,Ca Mau Trading Joint Stock Company,General Retailers,Broadline Retailers,Retail,CMV
Utilities,15534900.0,15534900.0,10/04/2017 00:00:00,192632760000.0,Ca Mau Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,CMW
Consumer Goods,101898990.0,101898990.0,09/11/2010 00:00:00,774432324000.0,CAMIMEX Group Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,CMX
Consumer Goods,793917.0,793917.0,09/12/2021 00:00:00,149942864500.0,Nghe An Tea Corporation Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,CNA
Health Care,11364325.0,11364325.0,25/06/2014 00:00:00,320473965000.0,Traphaco High Tech Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,CNC
Utilities,27000000.0,27000000.0,23/11/2011 00:00:00,645292184700.0,Clean Natural Gas Vietnam Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,CNG
Industrials,8800000.0,8800000.0,01/06/2016 00:00:00,272448000000.0,Consultant and Inspection Joint Stock Company of Construction Technology and Equipment,Construction & Materials,Heavy Construction,Construction & Materials,CNN
Industrials,40015069.0,40015069.0,28/07/2008 00:00:00,508238573577.0,CNT Group Corporation,Construction & Materials,Heavy Construction,Construction & Materials,CNT
Consumer Services,14120628.0,14120628.0,07/08/2006 00:00:00,402437898000.0,Materials - Petroleum Joint Stock Company,General Retailers,Specialty Retailers,Retail,COM
Consumer Goods,23627990.0,23627990.0,30/12/2019 00:00:00,264633488000.0,Phuoc An Coffee Joint Stock Company,Beverages,Soft Drinks,Food & Beverage,CPA
Basic Materials,4303050.0,4303050.0,18/01/2010 00:00:00,61221750000.0,Cantho Pesticides Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,CPC
Consumer Services,4400000.0,4400000.0,08/02/2017 00:00:00,1320000000.0,Haiphong Funeral Services Joint Stock Company,General Retailers,Specialized Consumer Services,Retail,CPH
Industrials,36505000.0,36505000.0,28/07/2017 00:00:00,96920775000.0,Cai Lan Port Investment Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CPI
Consumer Goods,75049936.0,75049936.0,18/08/2020 00:00:00,1538523688000.0,Quang Ninh Port Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,CQN
Industrials,25000000.0,25000000.0,01/11/2016 00:00:00,270000000000.0,VVMI Quan Trieu Cement Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,CQT
